x,y,class
0.5970933875235981,-4.7959786378043034,1.0
0.7537816625936454,-4.755559415992635,1.0
0.8899720026394297,-4.899077165218838,1.0
1.1608999066042904,-4.734730181030205,1.0
1.2954457500481653,-4.80833006928596,1.0
1.5641525092373996,-4.803375010111203,1.0
1.6869314890003098,-4.806539827188498,1.0
2.0030375683827764,-4.804818758858273,1.0
2.0789110166921922,-4.639244141986034,1.0
2.294080856601673,-4.6272093984337355,1.0
2.542227088704214,-4.637965181933748,1.0
2.6303093955039145,-4.572918526255682,1.0
2.8921360727133636,-4.451756496716916,1.0
3.1333132420076097,-4.270437046694512,1.0
3.1727300535664975,-4.277933165434329,1.0
3.4451112109182946,-4.243360813243745,1.0
3.628948409817199,-4.075979077919308,1.0
3.832092584810331,-3.965121815806024,1.0
3.904847743872194,-3.9665100819110934,1.0
4.070689049729493,-3.707041633465876,1.0
4.328826836408711,-3.5811240686561976,1.0
4.479279649895048,-3.392728677076466,1.0
4.63402356126544,-3.1858994667664438,1.0
4.790946870168199,-3.0658227761514234,1.0
4.886499694139299,-2.972556869051779,1.0
5.0734401672715155,-2.844733127667937,1.0
5.211962712462638,-2.4845545713398254,1.0
5.290939525591565,-2.4277998501379705,1.0
5.5428785006650445,-2.241538741555679,1.0
5.589524503399627,-2.0490782166252988,1.0
5.61555489656485,-1.8380049934994285,1.0
5.810021344609044,-1.6498150353796837,1.0
5.823070830652719,-1.460879916333548,1.0
5.99806886376663,-1.2443242610908427,1.0
6.095623437141094,-0.9988716763801633,1.0
6.067489208426519,-0.8004201092487293,1.0
6.219164738614441,-0.5809721975360378,1.0
6.245554240331494,-0.30846928666908,1.0
6.311199675405432,-0.09170329261237492,1.0
6.401207820855768,0.23404717787618687,1.0
6.3213007815344335,0.26672662837220457,1.0
6.3138694288657735,0.6965559025508585,1.0
6.315717527378904,0.9489130195737652,1.0
6.318571384462001,1.02912832171872,1.0
6.345101848275944,1.3630452562091688,1.0
6.345945072922048,1.6098082707352666,1.0
6.3129118337986805,1.8066452831264423,1.0
6.30082424094209,2.0868268932018266,1.0
6.210654756155999,2.3185545495141753,1.0
6.223341940300582,2.709340299283136,1.0
6.068198703443985,2.9150382478314167,1.0
6.138312500765599,3.176847891662457,1.0
5.944582403253176,3.392460423535149,1.0
5.771590922090936,3.540723517119636,1.0
5.652257040366571,3.809043458727949,1.0
5.61154570287778,4.094727525411527,1.0
5.448217518100725,4.240640619314854,1.0
5.357504190350351,4.564988663851676,1.0
5.198437414984364,4.740624720144217,1.0
5.014792352887281,4.952522727489718,1.0
4.810584351966394,5.220368767473862,1.0
4.6026649138813145,5.415143188081272,1.0
4.472734608780138,5.577166239596945,1.0
4.345895740950138,5.849269497974747,1.0
4.11336631373859,5.926777189230781,1.0
3.831754204743134,6.194235258244394,1.0
3.686111775651067,6.368431893482095,1.0
3.4724154389899557,6.491025745502424,1.0
3.177206508407205,6.68259031130483,1.0
2.9901703507438753,6.755238829722788,1.0
2.7396099751560268,7.006922890972541,1.0
2.42720655053235,7.085516190777697,1.0
2.2436625437648545,7.1934853637474845,1.0
1.9893283395563965,7.387472137895208,1.0
1.7454029941487366,7.405476381517889,1.0
1.4687066464030751,7.4659587295687295,1.0
1.0670747738892465,7.544012856219851,1.0
0.8045659530947351,7.727153416282352,1.0
0.5886572382173724,7.697172244463657,1.0
0.2963942172209341,7.902407283120122,1.0
0.0010190580431430722,7.752994123102792,1.0
-0.1303528665405474,7.97311730383476,1.0
-0.5950909861142789,7.918677857819124,1.0
-0.8694578656592952,7.911616560423742,1.0
-1.182649023760872,7.885905089242495,1.0
-1.502956403769585,7.918078197455533,1.0
-1.8570761946242222,7.869396809030159,1.0
-2.109302104455225,7.8877205100144225,1.0
-2.491517702392734,7.787614182038563,1.0
-2.7695647865179596,7.726804672611622,1.0
-3.0855917098452066,7.62652233802895,1.0
-3.359110433670214,7.55530124131021,1.0
-3.5471600962144345,7.475040613564997,1.0
-4.053280195485556,7.263743451399378,1.0
-4.219489764950628,7.159604977203326,1.0
-4.624714127449028,7.130181371987634,1.0
-4.85386964370544,6.955906251562783,1.0
-5.057471225162617,6.780967700910159,1.0
-5.385336425683579,6.622488500348277,1.0
-5.713594184775619,6.459097564046747,1.0
-5.960697033083935,6.2238082181512455,1.0
-6.14979418416458,6.010077533455936,1.0
-6.4723070412490475,5.846311565259615,1.0
-6.669714818818705,5.564686416212367,1.0
-6.9153122136169864,5.400909831746661,1.0
-7.1791058785400015,5.052331365724412,1.0
-7.259732773171355,4.9362350989072805,1.0
-7.546704062064711,4.646376656066197,1.0
-7.881800452402045,4.364486431071118,1.0
-7.963655733931983,4.121058717885916,1.0
-8.188425122681123,3.8670865056751675,1.0
-8.284636639107555,3.538433160022855,1.0
-8.528028113951772,3.0919650330143154,1.0
-8.644173849222566,2.8091097636726112,1.0
-8.751798126300633,2.524120999691857,1.0
-8.860645055895171,2.232554490330374,1.0
-9.078822763813841,1.9270698530689674,1.0
-9.138129021970547,1.529332332272001,1.0
-9.235215897282279,1.234344676960232,1.0
-9.321433376211592,0.8420479523474065,1.0
-9.264808731102303,0.499956227128607,1.0
-9.383963906919973,0.10730854875635856,1.0
-9.505025113849305,-0.22451668599908212,1.0
-9.420330459994867,-0.6045340747841538,1.0
-9.370690823650957,-0.9464208243460189,1.0
-9.421960329762,-1.2071821528537627,1.0
-9.53244444068684,-1.6706020212748034,1.0
-9.449605251112859,-1.855277044387654,1.0
-9.316929342929727,-2.3259513233998876,1.0
-9.356462832760952,-2.7045103245763764,1.0
-9.225596385457832,-3.1186725026954614,1.0
-9.121668872123555,-3.401060609556428,1.0
-9.105288613622067,-3.822948463532412,1.0
-8.946432753746562,-4.143374872633196,1.0
-8.97607329870666,-4.37344780767062,1.0
-8.721909610741251,-4.854350199924685,1.0
-8.526235230887455,-5.135749739786237,1.0
-8.405279945739142,-5.56706475722152,1.0
-8.077074194753994,-5.866833137911353,1.0
-8.032699935701705,-6.103670100923264,1.0
-7.772582815433606,-6.544102269620793,1.0
-7.5205375924374325,-6.735567538942638,1.0
-7.218848996398467,-7.096612612074533,1.0
-7.114146312406669,-7.457797772071811,1.0
-6.723517095560229,-7.68709074180403,1.0
-6.50866651718031,-7.949990584636965,1.0
-6.274256494210226,-8.237823820810979,1.0
-5.906917544431448,-8.607639894054813,1.0
-5.614108092142922,-8.815159612921613,1.0
-5.337683675065203,-9.029866683045523,1.0
-4.977762873886068,-9.248481943613163,1.0
-4.664480015520017,-9.4291595610706,1.0
-4.29431116186561,-9.65450118876134,1.0
-3.912911414069846,-9.920719183842566,1.0
-3.5044693317412663,-10.012509291043546,1.0
-3.2756131499017083,-10.165204473330002,1.0
-2.72971652008714,-10.318269724670708,1.0
-2.549819944797546,-10.428738464110811,1.0
-2.0693752940558916,-10.563293178831463,1.0
-1.6361982676262397,-10.689655852209821,1.0
-1.2501969020088848,-10.80890277947327,1.0
-0.8893762277364896,-10.966137087193173,1.0
-0.4585732795573561,-10.923999475511671,1.0
-0.059252921469490086,-10.981987551736173,1.0
0.35239570681555676,-11.010010099754263,1.0
0.8431175035553307,-11.102816834819762,1.0
1.2389650098914464,-11.092466281177636,1.0
1.6080392333482083,-10.96912702838401,1.0
2.109713476358825,-10.99098766477916,1.0
2.5020054626825448,-10.905954614217373,1.0
2.9484249753196585,-10.873392338048214,1.0
3.3590123398385967,-10.791846357611504,1.0
3.7038091420526937,-10.648705856334137,1.0
4.132327116219193,-10.60750518360113,1.0
4.6094976590626064,-10.446838334653975,1.0
5.0105389837095755,-10.328644116671967,1.0
5.382326557640587,-10.165196260142443,1.0
5.78742864985793,-9.981061355286949,1.0
6.237855213523564,-9.760977115752715,1.0
6.5304064271485585,-9.587035968439992,1.0
6.96634621345672,-9.276067305786317,1.0
7.300277999601983,-9.144316129833927,1.0
7.662694010134072,-8.854890179970829,1.0
8.082914245671235,-8.599003888971192,1.0
8.414272663108642,-8.22195215163561,1.0
8.748765492905017,-7.987896077767524,1.0
9.097957767453735,-7.636042178949386,1.0
9.34728963268277,-7.438681866881358,1.0
9.682323757573139,-7.015072513824805,1.0
9.922613738491592,-6.635630672511669,1.0
10.231648750618541,-6.315786361897553,1.0
10.473172805286667,-5.8949715683924335,1.0
10.73522574003487,-5.591487013633963,1.0
10.99683383991784,-5.102058691720334,1.0
11.14843476320869,-4.6545241459662074,1.0
11.501389282446537,-4.375124424597853,1.0
11.538651619101321,-3.9578896617064028,1.0
11.704808503242555,-3.4332605580708955,1.0
11.984017200224578,-2.989529961357557,1.0
12.109983816879273,-2.650089169634486,1.0
12.229280276098038,-2.1938613252713837,1.0
12.340261857080856,-1.729937948226462,1.0
12.401834751520987,-1.3207940331556551,1.0
12.43377854337657,-0.8325996468486482,1.0
12.5410012040298,-0.36599972962158434,1.0
12.54410691590693,0.11999461433432412,1.0
12.649493409645913,0.6334544013877763,1.0
12.598035163065111,1.1256468300093179,1.0
12.550527821016935,1.671461347048828,1.0
12.543824305511631,2.0245752753518,1.0
12.530246238240945,2.6041209903694233,1.0
12.412700434244956,3.0237675616665562,1.0
12.312636438210989,3.509998418456901,1.0
12.260386540042438,4.021950138876667,1.0
12.136546654766144,4.404833396350355,1.0
11.956763692910796,4.949163280321394,1.0
11.79819028596781,5.403043291136521,1.0
11.654924806187424,5.8789198600724655,1.0
11.374604337925527,6.322528784822018,1.0
11.162612487503049,6.87810720949448,1.0
10.965543431144576,7.163533912143892,1.0
10.742015126701776,7.60107147063846,1.0
10.502462463391886,8.020109070061299,1.0
10.2782147372183,8.437912948725515,1.0
9.948478776364622,8.83835557784743,1.0
9.582711523048976,9.323683769477954,1.0
9.259204432311064,9.718100492473969,1.0
8.864205239318089,9.989592083047441,1.0
8.552732443934927,10.335168969241774,1.0
8.164145975519899,10.746024541468717,1.0
7.805698235372019,11.026941670617964,1.0
7.345738054807772,11.404169783524308,1.0
6.9976719305841675,11.685968104674933,1.0
6.620549940205926,11.888137695973013,1.0
6.09884362420585,12.313702686629432,1.0
5.673473426657666,12.582339248653588,1.0
5.226335856770834,12.701476393597659,1.0
4.700159019389885,12.935212922565167,1.0
4.250400691009812,13.173867180217917,1.0
3.7500376762099266,13.363372009870737,1.0
3.2564075216751456,13.548380896818301,1.0
2.707575736015837,13.766152546534569,1.0
2.235438801432325,13.788048196834502,1.0
1.7410961172879134,13.869005229557073,1.0
1.2654560039570555,13.932483435610003,1.0
0.713020138708383,14.037697764998551,1.0
0.2410746297393159,14.125436956841394,1.0
-0.43963635728003175,14.24954127507932,1.0
-0.8946169470629917,14.146369481385278,1.0
-1.4675381889920123,14.175467301234868,1.0
-1.9064183465905336,14.134979801194559,1.0
-2.5954749964206747,14.146172506660728,1.0
-3.135359683067635,14.143443810243587,1.0
-3.6600293772271244,13.900284268002546,1.0
-4.270522402351628,13.791496434868343,1.0
-4.721673538714735,13.736781748134728,1.0
-5.260400157523496,13.56682306106637,1.0
-5.737192259475941,13.452883507291054,1.0
-6.244317419509123,13.197374942769557,1.0
-6.677933163236518,12.937831338638334,1.0
-7.227423983082786,12.753139692368267,1.0
-7.79909114533428,12.527283460868844,1.0
-8.301802877596305,12.241810712339477,1.0
-8.709504744198293,11.936081977057968,1.0
-9.267170347808001,11.655302792717022,1.0
-9.56575142236004,11.333358551028347,1.0
-10.04290633006371,10.998983861191059,1.0
-10.557573485498672,10.599762717150531,1.0
-11.038998861316715,10.179331320235816,1.0
-11.291191364692251,9.79875837881053,1.0
-11.755811344309876,9.439352560123647,1.0
-12.064408335519348,8.910173269356157,1.0
-12.566628513663881,8.526380215257849,1.0
-12.861274641682547,8.030709465198834,1.0
-13.158651679682437,7.580340712627788,1.0
-13.466822250439288,7.158067474681353,1.0
-13.784044360803382,6.60629520707606,1.0
-14.004367363895163,6.089672677455824,1.0
-14.343969690114145,5.498665895973549,1.0
-14.533432886147095,5.072678384153018,1.0
-14.73623334419082,4.526466878822611,1.0
-14.912258807795649,4.052041084810961,1.0
-15.077548114049442,3.369789520863289,1.0
-15.323569960545946,2.829822028268011,1.0
-15.47698784207233,2.25819219654657,1.0
-15.447781840083517,1.7454267683232914,1.0
-15.584606963248326,1.0774058092948673,1.0
-15.706142279646366,0.507347818951677,1.0
-15.636390015541604,-0.06853798942818402,1.0
-15.73095562233676,-0.6846438782602534,1.0
-15.67798805757652,-1.3131978041740995,1.0
-15.711104516070208,-1.8790752689776764,1.0
-15.566209365757937,-2.4331397825215877,1.0
-15.513442638560331,-3.135458554143732,1.0
-15.522808374878066,-3.6731944252741187,1.0
-15.348143983256351,-4.308084944238561,1.0
-15.228085734527005,-4.803215184450747,1.0
-15.032915873746541,-5.524795688009657,1.0
-14.968072279659632,-6.057161215045054,1.0
-14.681646244931168,-6.5849764335374985,1.0
-14.436986103751106,-7.093363751548415,1.0
-14.329863643554322,-7.735055324360253,1.0
-14.031427906649746,-8.311131792057141,1.0
-13.783174887742323,-8.731553910211531,1.0
-13.382565514140191,-9.430058006184614,1.0
-13.00038942189929,-9.988629536111644,1.0
-12.60799726922507,-10.365899981396499,1.0
-12.306355405211667,-10.909601198551218,1.0
-11.836121011906094,-11.41876585610073,1.0
-11.575075768566593,-11.801337749479362,1.0
-11.161296503760544,-12.278717454859457,1.0
-10.631039010717826,-12.757637256747113,1.0
-10.1438385283012,-13.215641219067422,1.0
-9.682698902079311,-13.513176263629562,1.0
-9.28632421090253,-13.911778070358945,1.0
-8.673811347425145,-14.318410066500947,1.0
-8.206172572031724,-14.571338896545706,1.0
-7.5649495582404445,-15.04785788988596,1.0
-7.0242012143885795,-15.381209248712416,1.0
-6.520983154485748,-15.629464009595056,1.0
-5.919268624208665,-15.865927396045347,1.0
-5.35503881755128,-16.098620704772113,1.0
-4.703440013653194,-16.347894831893562,1.0
-4.041328745184245,-16.520757308063352,1.0
-3.5185480741112514,-16.78055272497965,1.0
-2.8164919152757415,-16.80213046815955,1.0
-2.233771634262458,-17.01116748966815,1.0
-1.6064882477957583,-17.060038676281764,1.0
-0.9267051820819572,-17.183450631551082,1.0
-0.32346120485734686,-17.23804425144655,1.0
0.35351348746962546,-17.268106411646936,1.0
0.9765057049567837,-17.2851813364721,1.0
1.7912088841029272,-17.261538405562572,1.0
2.351732972323744,-17.188372869581368,1.0
2.971454927812585,-17.18115694353152,1.0
3.672132666864192,-17.06666647654736,1.0
4.308375715163167,-16.992739268160683,1.0
4.952112472953103,-16.77744211644814,1.0
5.638693813528597,-16.719616864672535,1.0
6.285388674663586,-16.40738398237049,1.0
6.854270620621607,-16.286524401486624,1.0
7.478098129932323,-16.11879623391274,1.0
8.111103700305799,-15.779488755348947,1.0
8.618672160194466,-15.534754742304887,1.0
9.256945399706717,-15.149961875077537,1.0
9.989100998349008,-14.89274842833602,1.0
10.579276458060344,-14.527763622500807,1.0
11.048181794302492,-14.22290028461367,1.0
11.639532758443845,-13.752090768931899,1.0
12.16195168041967,-13.430290642777138,1.0
12.820795000679329,-12.94700087595714,1.0
13.22725230725745,-12.368133292140985,1.0
13.652464369065292,-11.885434841544233,1.0
14.081058500358182,-11.40285981367475,1.0
14.500124018149378,-10.953371249799003,1.0
15.023136459080282,-10.370454147007527,1.0
15.387864211975822,-9.814154423824764,1.0
15.74681039631803,-9.301388830352822,1.0
16.15670699326764,-8.582145408245436,1.0
16.484318470363203,-8.012424057360885,1.0
16.949766432587587,-7.45225784550355,1.0
17.213593736670596,-6.811555640367417,1.0
17.44977114819,-6.1617987285376135,1.0
17.780879315784464,-5.622126436726122,1.0
17.94304862088147,-4.869620761114648,1.0
18.10356495268729,-4.218899173330058,1.0
18.404984666724623,-3.5536681427443697,1.0
18.5123582005921,-2.8286281447548576,1.0
18.564189936396524,-2.028838421113188,1.0
18.71093694476497,-1.3849724523888376,1.0
18.754580442850926,-0.7389986270269377,1.0
18.780415934990543,0.02862913906779408,1.0
0.06996777182930011,0.03891805380833189,2.0
0.008483970580336904,-0.02898587151429374,2.0
-0.07235229992921925,-0.046612216185007535,2.0
-0.14494392907144513,-0.012983578197900204,2.0
-0.11446590662968711,-0.03125325642006899,2.0
-0.1658401888550374,-0.05812281078872836,2.0
-0.1760918095392263,-0.016111255954914895,2.0
-0.2234736486120269,-0.02134212421358843,2.0
-0.2360255350501631,-0.08551920262316544,2.0
-0.3472750830725233,-0.03949076292767538,2.0
-0.2852450564079181,-0.19640756270702597,2.0
-0.3702829354604083,-0.17741515740032263,2.0
-0.3037538977373758,-0.23435344880770848,2.0
-0.467499438820604,-0.32490110904982417,2.0
-0.3698016513781721,-0.27095586592616544,2.0
-0.46817311008017537,-0.31023947139654634,2.0
-0.5298947354531677,-0.26778320076171624,2.0
-0.5384423989242068,-0.35307638989035856,2.0
-0.544747177058339,-0.47872366232197366,2.0
-0.5194549208552106,-0.37931573030841326,2.0
-0.5238070173178804,-0.45695057096269587,2.0
-0.5851784524257747,-0.5362171240952713,2.0
-0.5614285509950929,-0.6251609489295045,2.0
-0.45390793781876426,-0.7113709858241936,2.0
-0.47247590741228707,-0.7324675134426956,2.0
-0.5318245376336667,-0.7106181835105742,2.0
-0.5434268650120901,-0.7226058812437415,2.0
-0.5278607932531745,-0.7918713816758572,2.0
-0.48852900606852373,-0.9459279497816098,2.0
-0.5524605479827688,-1.0300041169979395,2.0
-0.49305362699683264,-1.0194327118851543,2.0
-0.5392084045871832,-1.167097206787943,2.0
-0.4081339728914889,-1.1142865653154144,2.0
-0.36477222188047054,-1.188992380893894,2.0
-0.38705711322166253,-1.2553044728901877,2.0
-0.24670955002013184,-1.3611766122439886,2.0
-0.34597859020797656,-1.304074206160422,2.0
-0.31399433820714306,-1.4034020789411343,2.0
-0.18248424681507494,-1.4808029108773657,2.0
-0.09117972067553912,-1.6098159524003477,2.0
-0.006121663321330489,-1.509660430609653,2.0
-0.057068741663573966,-1.4597725420049419,2.0
0.07890419862326437,-1.503276295992471,2.0
0.0849566106381693,-1.644839980924508,2.0
0.1428876738425993,-1.6852748944156526,2.0
0.26296415084013375,-1.662283086499516,2.0
0.3211767070296637,-1.7634262479521479,2.0
0.28192221355419356,-1.7232839900249475,2.0
0.5090290603644466,-1.7218762161000007,2.0
0.5808156718866786,-1.7174440464080876,2.0
0.5591537292292897,-1.79908205540955,2.0
0.6907105766616749,-1.8160900554923451,2.0
0.7778277656649363,-1.85806728933168,2.0
0.8499264006561099,-1.8600916600311572,2.0
0.8945418030421629,-1.8308634888304973,2.0
0.9748697332593029,-1.7980774252203298,2.0
1.094622746439529,-1.7636960989489947,2.0
1.2428633062487842,-1.8384042492707637,2.0
1.300426541859257,-1.7083459560022018,2.0
1.3442407975869233,-1.777069666299628,2.0
1.4911947249319142,-1.7408542406003769,2.0
1.4001385545606417,-1.7491079741935307,2.0
1.6898785210155458,-1.8005686387673037,2.0
1.6350458769295173,-1.598378843852557,2.0
1.7930132385180944,-1.5645552837415866,2.0
1.843561396786991,-1.5698579579329752,2.0
1.9223181000926617,-1.5024091009205616,2.0
2.131488970276339,-1.4255063720962229,2.0
2.135135828477544,-1.4705671998756116,2.0
2.2593863189473153,-1.3556448554599934,2.0
2.321511469532315,-1.2218805813836222,2.0
2.4275516214888277,-1.2524024072886542,2.0
2.4852188811830778,-1.0988496583446756,2.0
2.492534205185021,-1.1010044516296407,2.0
2.6792244266667424,-0.9253822405607107,2.0
2.674667335701533,-0.8619767998041983,2.0
2.6884851186393743,-0.8484965356306469,2.0
2.8086836563923825,-0.6132035630628618,2.0
2.96552339355365,-0.6081366039123687,2.0
2.989821787577486,-0.5082718795439405,2.0
2.982945520275447,-0.3505977489446765,2.0
3.0320423450691423,-0.19271398420122915,2.0
3.0784329405619486,-0.18725606798077307,2.0
3.2390721395347044,-0.016655006637084663,2.0
3.1905963100495467,0.1213090813628045,2.0
3.2246516631011506,0.2568400624952976,2.0
3.2815462515910503,0.3558527145019221,2.0
3.263940782265871,0.455866816966732,2.0
3.2559669470251618,0.562172987862607,2.0
3.2708373084186677,0.7391386100117654,2.0
3.2835061655253193,0.8142391407897424,2.0
3.2862383476001304,0.8563136840327826,2.0
3.3199708626718625,1.1600433340367553,2.0
3.2760572602607754,1.3203180705791773,2.0
3.29425651469579,1.294719995271086,2.0
3.2319701197242616,1.500727138277203,2.0
3.212468838652885,1.7208780818564453,2.0
3.0752507739147625,1.9316151633703127,2.0
3.1816467509980106,1.9684633456578045,2.0
3.1078339386491316,2.0693166240175564,2.0
3.089073225071438,2.234218599725585,2.0
2.836992556609845,2.448848691036857,2.0
3.022822433744963,2.483382181063583,2.0
2.841995871851848,2.6098681372884975,2.0
2.8289482018518575,2.758146447101503,2.0
2.6401296409292,2.8651177592370973,2.0
2.6354132047421674,3.047199011422241,2.0
2.4588699860196273,3.2480979260648497,2.0
2.3812997256213517,3.3060710320810704,2.0
2.403394269486034,3.3973457601692645,2.0
2.1877076688580503,3.5121531666374266,2.0
2.092105959185079,3.5618414171490174,2.0
2.003283931707823,3.7936364853325526,2.0
1.8577861401698073,3.8510412341541973,2.0
1.708552535291394,3.9470863629554924,2.0
1.5822610847880796,4.212425628280994,2.0
1.5422719577610313,4.15961270990034,2.0
1.272580659854938,4.194002865344266,2.0
1.134325424526515,4.291977840359093,2.0
1.0212470811795193,4.446986931473098,2.0
0.8642662962741561,4.465849117251423,2.0
0.7046555567685553,4.453038255755511,2.0
0.5098093102845687,4.629626975231827,2.0
0.24977171288629876,4.602727784285448,2.0
0.21435785238257715,4.775843180426945,2.0
-0.10190801392357066,4.775624497364972,2.0
-0.20952541513728845,4.7319362581432065,2.0
-0.4449668854930277,4.844115531582354,2.0
-0.5953177365988657,4.8021576589451085,2.0
-0.7625173247842814,4.852907675672293,2.0
-0.9514373134202226,4.838690574597821,2.0
-1.1363757201522249,4.768889864253692,2.0
-1.2678753722815381,4.768252182741137,2.0
-1.5177961726299414,4.83352899749289,2.0
-1.7451105324765324,4.7391958418201625,2.0
-1.8773364897174816,4.701893502102885,2.0
-2.0586001568627723,4.632646542216662,2.0
-2.371564323168806,4.652055250072829,2.0
-2.471681224343238,4.676593382908853,2.0
